assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,numGroups,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc
0,0,0,0,0,0,77,0,0,0,0,1865,duo-fpp,47,47,1434,0,0,0,0,0,0,158,4,0,0.1957
0,0,47.14,1,0,0,35,1454,1,1,2.878,1432,squad,30,29,-1,0,624.3,0,0,0,0,439.8,2,1547,0.1724
0,0,6.4,0,0,0,42,0,1,1,8.068,1471,solo-fpp,95,93,1500,0,0,0,0,0,0,151.8,2,0,0.4362
1,0,0,0,0,0,88,1116,0,0,0,1390,squad-fpp,29,28,-1,0,0,0,0,0,0,77.86,2,1488,0.1071
0,0,0,0,0,0,81,1000,0,0,0,1885,squad,27,25,-1,0,0,0,0,0,0,44.54,1,1500,0.0769
0,0,42.84,0,0,1,72,0,0,0,0,1399,duo-fpp,48,47,1500,0,0,0,0,0,0,215.7,1,0,0.2766
0,7,305.9,0,0,4,25,0,1,1,8.767,1386,duo-fpp,47,44,1486,0,0,0,31.91,0,0,3191,4,0,0.913
1,0,252.7,0,0,0,32,1261,1,1,7.603,1388,duo,46,44,-1,0,0,0,0,0,0,694.3,3,1505,0.4889
0,0,126.5,1,0,0,45,0,1,1,3.898,1118,squad,26,25,1418,0,0,0,0,0,0,23.01,2,0,0.04
0,0,0,0,0,0,94,1274,0,0,0,1391,squad-fpp,33,31,-1,0,0,0,0,0,0,11.15,1,1504,0.0312
0,0,100,1,0,0,89,1216,0,0,0,1988,duo-fpp,47,47,-1,0,0,0,0,0,0,19.36,1,1497,0.0652
0,0,25.7,0,0,0,48,0,0,0,0,1421,solo-fpp,95,90,1508,0,0,0,0,0,0,1012,4,0,0.766
0,3,71.51,1,0,0,19,1311,1,1,11.55,1384,squad,26,23,-1,0,0,0,0,0,0,2211,6,1550,0.8
0,0,0,0,0,0,95,980,0,0,0,1270,squad,32,31,-1,0,0,0,0,0,0,7.453,2,1470,0
0,0,0,0,0,0,86,1411,0,0,0,1350,squad-fpp,29,29,0,0,0,0,0,0,0,31.63,3,1487,0.0357
0,1,0,0,0,4,55,0,0,0,0,1333,squad-fpp,30,30,1503,0,1682,0,0,0,0,1173,5,0,0.5862
0,0,149,1,0,0,35,1207,1,1,3.568,1352,duo-fpp,47,46,-1,0,0,0,0,0,0,136.3,2,1480,0.2826
0,3,36.79,1,0,10,23,0,1,1,17.69,1545,squad,28,27,1433,1,3169,0,0,0,0,3141,8,0,0.963
0,0,154.2,1,1,2,33,1046,1,1,23.43,1838,squad-fpp,26,25,-1,0,0,0,0,0,0,947.7,3,1488,0.24
0,0,30.1,0,0,0,82,0,0,0,0,1896,duo-fpp,46,45,1536,0,0,0,0,0,0,164.2,1,0,0.0889
0,0,0,0,0,0,95,0,0,0,0,1873,duo,49,48,1480,0,0,0,0,0,0,37.74,1,0,0
0,1,0,0,0,2,39,0,0,0,0,1351,squad,28,26,1542,2,0,0,46.14,0,0,3273,4,0,0.963
0,0,0,0,0,0,79,0,0,0,0,1241,squad-fpp,32,30,1495,0,0,0,0,0,0,162,3,0,0.1935
1,1,220.6,1,0,2,18,1293,2,2,15.5,1797,duo-fpp,48,48,-1,0,1367,0,0,0,0,2342,7,1571,0.6809
1,1,22.9,0,0,6,46,1473,0,0,0,1436,squad-fpp,27,27,-1,0,2346,0,0,0,0,1948,4,1649,0.8077
1,1,86,0,0,1,61,0,0,0,0,1393,duo-fpp,47,47,1540,0,0,0,0,0,0,505.2,4,0,0.3913
1,4,265.4,1,1,1,25,0,1,1,0.5355,1710,squad-fpp,27,26,1478,0,2084,0,0,0,0,3439,5,0,0.7692
0,0,150.9,1,0,1,70,0,0,0,0,1890,squad-fpp,26,25,1457,0,0,0,0,0,0,1602,6,0,0.28
0,0,0,0,0,0,51,0,0,0,0,1332,squad-fpp,17,17,1439,0,0,0,0,0,0,112.7,2,0,0.0625
0,0,202,2,0,0,83,1110,0,0,0,1834,duo-fpp,48,47,-1,0,0,0,0,0,0,106.3,2,1515,0.1064
3,1,571.5,4,2,3,6,1522,4,1,36.96,1362,squad-fpp,28,28,-1,0,0,0,0,0,0,1679,5,1567,1
0,0,0,0,0,0,68,0,0,0,0,1389,solo-fpp,95,94,1566,0,0,0,0,0,0,116.1,3,0,0.3191
0,0,0,0,0,0,58,1303,0,0,0,1728,duo-fpp,47,46,-1,0,74.46,0,0,0,0,2506,4,1519,0.4783
0,4,85.37,0,0,4,45,1177,0,0,0,1765,squad,31,28,-1,0,3463,0,0,0,0,2670,10,1489,0.8333
0,0,100,1,0,0,56,0,0,0,0,1337,squad-fpp,26,25,1480,0,0,0,0,0,0,99.31,1,0,0.4
0,0,135,2,0,1,13,0,3,3,47.54,1316,squad,27,27,1500,0,0,0,0,0,0,1426,4,0,0.4231
0,0,179.3,0,0,0,23,1391,1,1,3.584,1350,solo-fpp,98,95,-1,0,0,0,0,0,0,1792,4,1628,0.9175
0,0,90.48,0,0,1,53,0,0,0,0,1298,duo,45,43,1486,0,0,0,0,0,0,519.5,5,0,0.5455
0,2,0,0,0,10,53,1036,0,0,0,1793,duo-fpp,46,46,-1,0,0,0,0,0,0,4187,3,1530,0.6889
0,2,24.51,0,0,6,62,0,0,0,0,1723,solo-fpp,96,94,1632,0,0,0,0,0,0,250.5,5,0,0.4526
0,1,176.1,2,0,0,21,0,2,2,28.06,1932,squad,27,27,1495,0,0,0,0,0,0,2830,4,0,0.5385
0,0,0,0,0,0,76,1062,0,0,0,1298,duo-fpp,49,48,-1,0,0,0,0,0,0,360.3,3,1442,0.3333
0,0,48.96,0,0,0,86,0,0,0,0,1403,squad-fpp,27,27,1500,0,0,0,0,0,0,314.3,3,0,0.1923
0,0,0,0,0,0,92,0,0,0,0,1304,squad-fpp,29,29,1419,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,76,1476,0,0,0,1844,squad-fpp,30,29,-1,0,0,0,0,0,0,362.2,1,1510,0.2759
0,0,47.97,0,0,0,80,1217,0,0,0,1912,duo-fpp,42,42,-1,0,0,0,0,0,0,242,3,1480,0.0488
0,0,0,0,0,0,81,0,0,0,0,1981,squad,28,27,1460,0,0,0,0,0,0,522.6,6,0,0.1852
0,0,0,0,0,0,77,1025,0,0,0,1320,solo-fpp,96,96,0,0,0,0,0,0,0,112.8,3,1492,0.2316
0,3,125.7,1,0,6,25,1186,1,1,11.25,1417,squad-fpp,28,28,-1,1,1215,0,0,0,0,1488,4,1485,0.6296
0,0,31.7,1,0,0,69,1313,0,0,0,1376,duo-fpp,48,46,-1,0,0,0,0,0,0,536.2,4,1531,0.3404
0,3,269.5,2,0,4,16,0,2,1,31.61,1367,duo-fpp,46,45,1571,1,0,0,0,0,0,2713,2,0,0.7556
1,5,449.4,3,1,3,9,0,3,1,210.6,2047,normal-squad-fpp,16,16,1500,0,3382,0,10.86,0,1,5143,5,0,0.8
0,0,0,0,0,0,91,0,0,0,0,1365,squad-fpp,27,26,1409,0,0,0,0,0,0,23.62,2,0,0
0,0,42.57,0,0,0,40,0,0,0,0,1526,squad-fpp,27,27,1502,0,0,0,0,0,0,3633,4,0,0.9231
0,0,0,0,0,0,86,0,0,0,0,1773,squad-fpp,30,28,1461,0,0,0,0,0,0,486.1,5,0,0.1034
2,4,605.4,2,1,2,4,0,4,2,87.31,1761,squad-fpp,28,27,1462,0,0,0,0,0,1,5168,6,0,1
0,0,0,0,0,0,55,0,0,0,0,1450,squad-fpp,27,27,1456,0,0,0,0,0,0,630.5,4,0,0.6154
0,2,281.9,1,1,3,7,0,4,2,13.75,1865,duo-fpp,48,46,1494,0,995.6,0,0,0,0,1369,4,0,0.4468
0,2,156.4,1,1,3,18,0,2,2,9.499,1899,duo-fpp,46,45,1484,1,709,0,0,0,0,2117,5,0,0.6
0,0,29.4,0,0,0,77,0,0,0,0,1271,squad-fpp,30,28,1492,0,0,0,0,0,0,62.9,2,0,0.2069
1,1,251.6,1,0,4,15,1105,2,1,2.473,1725,squad,28,28,-1,0,2341,0,0,0,0,2847,5,1510,0.6667
1,0,0,0,0,0,77,1136,0,0,0,1357,squad,26,26,-1,0,0,0,0,0,0,134.5,2,1473,0.2
2,0,23.4,0,0,0,37,1168,1,1,4.397,1885,squad,27,25,-1,0,0,0,0,0,0,40.89,1,1481,0.0769
0,2,133.1,0,0,1,31,0,1,1,5.763,1383,solo-fpp,97,96,1522,0,0,0,0,0,0,657.7,5,0,0.7292
0,0,46.8,0,0,0,72,1161,0,0,0,1831,solo-fpp,85,82,-1,0,0,0,0,0,0,133.2,0,1569,0.2024
0,0,0,0,0,0,92,0,0,0,0,1404,duo,49,48,1460,0,0,0,0,0,0,9.731,1,0,0.0417
2,5,678.5,5,3,4,1,1820,7,2,152.3,1281,squad-fpp,29,28,-1,2,0,0,0,0,0,3243,7,1692,1
1,2,600.6,4,0,0,4,1274,6,2,52.4,1684,squad-fpp,29,27,-1,1,2181,0,0,0,0,1841,7,1413,0.6786
0,2,0,0,0,2,61,0,0,0,0,1828,squad-fpp,28,28,1475,0,5468,0,0,0,0,1135,7,0,0.5556
0,0,30.21,0,0,0,81,0,0,0,0,1448,solo-fpp,93,90,1499,0,0,0,0,0,0,36.89,1,0,0.1413
0,2,75,1,0,0,18,0,1,1,63.8,1754,duo-fpp,47,45,1428,1,985.3,0,0,0,0,3100,8,0,0.9348
0,0,0,0,0,0,64,0,0,0,0,1856,squad-fpp,27,25,1447,0,2873,0,0,0,0,430.3,6,0,0.3077
0,3,268.8,2,0,2,16,1430,2,1,42.4,1888,squad,27,25,-1,2,0,0,0,0,0,3128,12,1556,0.6923
1,2,0,0,0,1,71,0,0,0,0,1884,squad-fpp,30,30,1395,0,1024,0,0,0,0,1248,5,0,0.3793
0,1,95.1,0,0,0,59,0,0,0,0,1925,solo-fpp,99,97,1494,0,4711,0,0,0,0,1554,3,0,0.6633
0,4,86,0,0,4,31,0,1,1,5.179,1742,squad-fpp,27,25,1454,0,0,0,0,0,0,987.4,6,0,0.5385
0,2,168.8,1,0,0,24,0,1,1,12.29,1919,squad-fpp,29,28,1500,1,1652,0,0,0,0,1850,6,0,0.6786
0,0,0,0,0,0,53,1268,0,0,0,1892,duo,27,27,-1,0,0,0,0,0,0,0,0,1541,0
0,0,129.4,1,2,1,17,0,2,2,37.82,1321,squad-fpp,28,28,1407,0,0,0,0,0,0,1373,3,0,0.6296
1,0,229,2,0,0,15,0,2,1,54.28,1854,duo,49,44,1507,0,0,0,0,0,0,2764,8,0,0.7292
0,0,233.1,2,0,0,23,0,2,1,37.85,1389,squad-fpp,28,27,1769,0,0,0,0,0,0,277.5,2,0,0.3333
2,1,174.8,1,0,0,68,1165,0,0,0,1914,duo-fpp,48,46,0,1,0,0,0,0,0,216.4,5,1485,0.3617
0,0,0,0,0,0,54,1096,0,0,0,1864,squad,26,24,-1,0,229.1,0,0,0,0,1348,8,1448,0.44
0,1,56.16,0,0,7,45,0,0,0,0,1773,duo,48,46,1509,0,121.4,0,0,0,0,2427,4,0,0.7872
0,0,47.6,0,0,0,82,0,0,0,0,1876,duo-fpp,48,46,1500,0,0,0,0,0,0,171.7,2,0,0.1489
0,5,213.8,0,1,1,13,0,2,1,39.05,1463,solo-fpp,96,95,1639,0,0,0,0,0,0,2751,4,0,0.8632
0,0,100,1,0,0,76,0,0,0,0,1810,duo,45,42,1512,0,0,0,0,0,0,193.7,3,0,0.1364
0,1,125.1,0,0,5,64,0,0,0,0,1800,duo-fpp,48,47,1493,0,0,0,0,0,0,289.7,4,0,0.383
1,3,234.1,1,0,1,14,1302,2,1,88.52,1309,squad-fpp,28,27,-1,0,0,0,4.019,0,0,1846,4,1481,0.8148
1,3,769.8,6,1,1,5,1650,4,2,233.3,1404,squad,30,29,-1,1,1123,0,0,0,0,2427,5,1586,0.6552
0,1,0,0,0,0,51,0,0,0,0,1384,duo-fpp,50,46,1500,0,574.4,0,0,0,0,1240,3,0,0.6939
0,0,0,0,0,0,81,0,0,0,0,1374,squad-fpp,30,28,1345,0,0,0,0,0,0,90.98,1,0,0.1724
0,0,89.13,1,0,0,87,0,0,0,0,1874,squad-fpp,29,29,1447,0,0,0,0,0,0,47.7,1,0,0.0714
0,0,169.6,1,0,1,15,1278,2,1,243.3,1884,duo,49,49,-1,0,3135,0,0,0,0,1999,6,1460,0.7292
0,7,377.2,0,0,0,9,0,3,1,179.4,1852,solo-fpp,94,89,1523,0,323.9,0,471.9,0,0,3329,6,0,0.8817
0,2,0,0,0,5,57,1055,0,0,0,1421,solo,99,99,-1,0,0,0,0,0,0,1640,5,1492,0.5918
0,0,137.4,1,0,0,66,1169,0,0,0,1783,duo-fpp,48,47,-1,0,0,0,0,0,0,450.1,5,1558,0.3617
0,2,100,1,1,1,32,0,1,1,20.94,1315,squad-fpp,27,26,1527,0,0,0,0,0,0,1086,7,0,0.3846
0,1,235.7,1,0,0,14,1556,2,1,33.29,1337,squad-fpp,32,32,-1,0,0.0035,0,13.09,0,0,3640,7,1780,0.9355
0,0,0,0,0,1,60,0,0,0,0,1366,squad-fpp,30,29,1515,0,0,0,0,0,0,1011,2,0,0.5172
0,1,74.82,0,0,0,60,0,0,0,0,1383,duo-fpp,47,47,1534,0,0,0,0,0,0,906.6,3,0,0.4565
0,0,0,0,0,0,91,0,0,0,0,1360,squad-fpp,29,28,1435,0,0,0,0,0,0,67.93,3,0,0.0357
0,1,40.84,0,0,1,84,1263,0,0,0,1379,duo,49,48,-1,0,0,0,0,0,0,167.8,2,1492,0.1667
0,0,194.1,0,0,0,43,0,1,1,9.408,1398,solo,92,89,1798,0,0,0,0,0,0,176.4,2,0,0.1868
0,0,40.64,0,0,0,79,1141,0,0,0,1364,squad,28,26,-1,0,0,0,34.13,0,0,408.9,3,1466,0.2222
0,0,83.48,2,0,0,20,1415,2,1,13,1763,squad-fpp,29,26,-1,0,0,0,0,0,0,270.3,2,1465,0.1786
0,0,0,0,0,0,59,1043,0,0,0,1466,squad,26,25,-1,0,0,0,0,0,0,0,0,1491,0.4
2,2,48.74,0,0,9,28,0,0,0,0,1985,normal-squad-fpp,15,15,1500,0,7436,0,0,0,0,2467,4,0,0.9286
0,1,108.8,0,0,5,63,1028,0,0,0,1652,squad,28,27,-1,0,514.2,0,0,0,0,631.7,4,1502,0.3704
0,3,313.9,0,0,3,8,0,3,1,29.84,1429,solo-fpp,96,93,1506,0,0,0,97.98,0,0,2743,5,0,0.8737
1,2,51.8,0,0,3,50,0,0,0,0,1367,squad-fpp,27,26,1500,0,0,0,0,0,0,2790,4,0,0.6154
0,0,87.75,0,0,3,44,0,0,0,0,1404,squad,26,26,1447,0,0,0,0,0,0,2433,8,0,0.8
0,0,24.25,0,0,0,49,1326,0,0,0,1768,squad-fpp,30,29,-1,0,0,0,0,0,0,1820,3,1536,0.5862
0,0,0,0,0,0,61,1008,0,0,0,1114,squad-fpp,27,26,-1,0,0,0,0,0,0,596.8,3,1505,0.5
0,2,76.98,0,0,12,43,1231,0,0,0,1878,squad-fpp,30,27,-1,1,4026,0,0,0,0,1995,5,1433,0.7586
0,0,80,0,0,0,95,0,0,0,0,1330,duo-fpp,49,48,1492,0,0,0,0,0,0,28.83,1,0,0.0208
0,0,90.3,0,0,0,96,0,0,0,0,1943,squad,27,26,1477,0,0,0,0,0,0,76.96,1,0,0
0,0,12.27,0,0,0,56,1241,0,0,0,1421,squad-fpp,30,29,-1,0,0,0,0,0,0,1774,3,1501,0.5172
0,0,132.8,0,0,0,43,0,1,1,9.391,1844,duo,50,47,1500,1,0,0,0,0,0,25.54,1,0,0.0204
0,1,228.4,2,0,2,16,0,2,1,3.798,1444,squad,26,24,1502,0,0,0,0,0,0,179,4,0,0.16
0,1,67.68,0,0,0,62,1109,0,0,0,1265,duo-fpp,49,49,-1,0,0,0,0,0,0,1046,4,1481,0.5208
0,1,45.03,0,0,1,51,1000,0,0,0,1375,squad-fpp,29,27,-1,1,0,0,0,0,0,2161,3,1500,0.8214
0,2,21.96,1,0,1,23,1243,1,1,63.33,1386,squad-fpp,29,26,-1,0,935.7,0,0,0,0,2877,6,1424,0.9286
0,0,0,0,0,0,63,0,0,0,0,1389,squad-fpp,28,26,1495,0,0,0,44.43,0,0,237.8,3,0,0.3704
0,0,0,0,0,0,82,0,0,0,0,1848,squad,27,23,1472,0,0,0,0,0,0,145.1,1,0,0.0385
2,0,82.29,0,0,0,52,0,0,0,0,1434,squad,27,26,1589,0,0,0,0,0,0,221.2,3,0,0.6538
0,0,0,0,0,0,70,0,0,0,0,1930,squad-fpp,29,29,1488,0,3435,0,0,0,0,611,4,0,0.3571
0,0,50.31,0,0,0,83,1291,0,0,0,1870,duo-fpp,47,43,-1,0,0,0,0,0,0,102.5,4,1526,0.087
0,0,0,0,0,0,62,1233,0,0,0,1386,squad-fpp,28,27,-1,0,0,0,0,0,0,1386,2,1515,0.5185
0,0,90,0,0,0,71,0,0,0,0,1388,duo-fpp,47,46,1500,0,0,0,0,0,0,103.9,1,0,0.2174
0,0,37.73,0,0,0,73,1107,0,0,0,1283,squad,30,30,-1,0,0,0,0,0,0,44.4,1,1497,0.2414
0,0,0,0,0,0,90,0,0,0,0,1389,solo-fpp,94,89,2121,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,98,1400,0,0,0,1348,squad-fpp,28,28,0,0,0,0,0,0,0,6.654,1,1496,0
0,0,153.6,1,1,0,43,0,1,1,26.04,1453,squad-fpp,27,26,1500,0,0,0,0,0,0,125.8,2,0,0.1538
0,2,0,0,0,4,49,0,0,0,0,1859,solo-fpp,93,88,1494,0,1381,0,0,1,1,2258,7,0,0.7174
0,3,387.4,0,0,1,9,1208,4,1,12.47,1363,solo,98,98,0,0,0,0,0,0,0,1368,9,1477,0.6495
0,1,355.1,1,0,6,27,1466,1,1,7.435,1300,duo-fpp,49,48,-1,0,0,0,0,0,0,800.2,2,1544,0.6042
0,0,0,0,0,0,78,1069,0,0,0,1357,duo-fpp,49,48,-1,0,0,0,0,0,0,171.9,2,1495,0.25
0,0,0,0,0,0,77,213,0,0,0,1798,solo,79,67,-1,0,0,0,0,0,0,0,0,508,0
3,3,411.1,1,0,9,20,0,1,1,33.24,1890,squad,29,27,1397,0,3740,0,0,0,0,2164,11,0,0.9643
0,0,46.62,0,0,0,71,0,0,0,0,1931,duo,49,49,1492,0,0,0,0,0,0,319.8,3,0,0.3542
0,0,200,2,0,0,21,0,2,1,16.88,1375,squad-fpp,29,29,1501,0,0,0,0,0,0,248.3,1,0,0.3214
0,2,253.6,1,0,0,12,0,2,1,50.77,1451,duo-fpp,47,46,1591,2,0,0,0,0,0,2089,2,0,0.8043
0,1,304.4,3,1,1,6,0,4,2,33.64,1399,squad-fpp,29,29,1469,0,0,0,0,0,0,231.7,4,0,0.25
0,2,145.6,0,0,0,34,1245,1,1,1.614,1324,solo-fpp,100,95,-1,0,762.8,0,0,0,0,1217,6,1561,0.6465
0,4,119.9,1,0,7,44,0,0,0,0,1956,squad-fpp,32,32,1500,0,6896,0,11.87,0,0,3124,5,0,0.9677
0,0,200,1,0,0,23,1344,2,2,8.638,1396,duo-fpp,46,46,-1,0,0,0,0,0,0,260.6,3,1464,0.2667
0,0,25.8,0,0,0,72,0,0,0,0,1418,solo-fpp,95,90,1500,0,0,0,0,0,0,130.2,2,0,0.2447
0,0,32.67,0,0,0,47,1192,0,0,0,1888,squad-fpp,25,25,-1,0,586.8,0,0,0,0,2179,4,1470,0.5833
0,11,911,0,3,3,1,0,9,1,88.87,1421,solo-fpp,92,89,1558,0,0,0,56.58,0,0,2456,5,0,1
2,3,316.8,1,1,2,25,1000,1,1,41.29,1751,duo-fpp,47,44,-1,1,1615,0,0,0,0,2673,4,1500,0.9565
0,3,0,0,0,0,64,0,0,0,0,1891,squad,26,26,1137,0,0,0,0,0,0,2200,5,0,0.32
0,5,207.3,0,0,0,16,0,2,1,34.49,1388,solo,94,92,1526,0,0,0,0,0,0,2325,7,0,0.9247
0,2,0,0,0,0,68,1029,0,0,0,1354,duo-fpp,49,48,-1,0,225.2,0,0,0,0,134,3,1454,0.3542
0,0,110.6,1,1,0,42,1716,1,1,4.045,1892,squad-fpp,28,25,0,0,0,0,0,0,0,15.82,1,1511,0
0,0,98.5,0,0,1,61,0,0,0,0,1824,squad,29,27,1395,0,0,0,0,0,0,2008,5,0,0.3929
0,1,200,0,0,1,19,0,2,1,21.95,1822,solo,98,94,1486,0,0,0,0,0,0,252.7,5,0,0.3918
0,0,0,0,0,0,90,1109,0,0,0,1401,squad,27,26,-1,0,0,0,2.683,0,0,43.88,2,1421,0.0385
0,0,61.2,0,0,0,83,0,0,0,0,1313,squad,26,22,1500,0,0,0,0,0,0,94.59,1,0,0.08
0,0,20.4,0,0,0,60,0,0,0,0,1333,solo-fpp,96,92,1578,0,0,0,0,0,0,248.2,2,0,0.4632
0,0,375,2,1,0,8,0,4,2,19.58,1816,squad-fpp,31,29,1465,0,0,0,0,0,0,474.6,5,0,0.2667
0,1,40.66,0,0,0,43,0,0,0,0,1379,duo-fpp,46,45,1516,0,417.2,0,133.3,0,0,2916,7,0,0.9111
2,2,142.8,0,0,2,49,1085,0,0,0,1884,duo,45,42,-1,0,6355,0,0,0,0,1556,5,1489,0.6136
0,1,0,0,0,0,80,1000,0,0,0,1422,solo-fpp,99,98,-1,0,0,0,0,0,0,125.2,2,1500,0.2245
0,0,29.44,0,0,5,72,1071,0,0,0,1840,duo,48,45,-1,0,5941,0,0,0,0,1030,3,1476,0.2979
0,0,66.44,0,0,0,57,1000,0,0,0,1357,duo-fpp,50,48,-1,0,0,0,0,0,0,1094,3,1500,0.5714
0,0,139.7,0,0,0,82,0,0,0,0,1469,duo,49,47,1505,0,0,0,0,0,0,91.17,1,0,0.1042
0,0,200,2,0,0,15,0,2,2,9.319,1973,squad-fpp,31,30,1491,0,0,0,0,0,0,184.4,2,0,0.7333
0,0,28.38,0,0,0,63,0,0,0,0,1357,squad-fpp,26,25,1419,0,0,0,0,0,0,246.5,2,0,0.4
2,4,138.3,0,0,8,32,0,0,0,0,1797,squad-fpp,30,29,1475,4,0,0,0,0,0,3761,3,0,0.9655
0,0,25.93,0,0,1,72,1217,0,0,0,1881,squad,28,28,-1,0,0,0,0,0,0,829.3,5,1514,0.2963
0,0,0,0,0,0,91,1110,0,0,0,1779,duo-fpp,47,46,0,0,0,0,0,0,0,1.332,2,1490,0.0217
1,5,484.6,2,2,10,5,1126,5,2,94.59,1720,squad-fpp,28,27,-1,1,0,0,0,0,0,2570,7,1498,0.9259
2,3,479.8,4,1,1,5,0,4,1,23.55,1354,squad,28,28,1502,0,0,0,0,0,0,1332,5,0,0.8889
0,0,100,1,0,0,43,1210,1,1,21.79,1373,duo-fpp,46,45,-1,0,0,0,0,0,0,81.07,2,1474,0.0889
0,6,250.4,1,0,0,8,1285,3,1,201.3,1378,squad,27,27,-1,0,0,0,0,0,0,2249,7,1589,1
2,0,200,2,0,0,85,0,0,0,0,1329,squad-fpp,28,28,1490,0,0,0,0,0,0,122.5,2,0,0.037
0,0,38.7,0,0,0,90,0,0,0,0,1359,squad,27,26,1480,0,0,0,0,0,0,57.1,1,0,0.0385
0,0,29.4,0,0,0,70,0,0,0,0,1539,solo,92,85,1504,0,0,0,0,0,0,122.4,1,0,0.2418
0,0,100,0,0,0,26,0,1,1,0.8006,1473,solo,95,94,1497,0,0,0,183.7,0,0,504,4,0,0.883
0,0,19.38,0,0,0,80,0,0,0,0,1831,duo-fpp,47,47,1457,0,0,0,0,0,0,113.7,4,0,0.2174
1,0,0,0,0,1,94,1356,0,0,0,2025,squad,27,25,-1,0,0,0,0,0,0,284.3,3,1551,0
0,0,0,0,0,0,91,0,0,0,0,1421,squad,30,30,1483,0,0,0,0,0,0,59.4,1,0,0.0345
0,2,100,0,0,1,22,0,1,1,7.692,1314,solo-fpp,97,95,1511,0,0,0,0,0,0,1308,4,0,0.8854
0,2,349.7,4,1,4,10,0,3,1,31.22,1901,squad-fpp,30,29,1421,0,0,0,0,0,0,2319,4,0,0.5862
0,3,100,1,0,2,29,1582,1,1,9.321,1321,squad-fpp,29,28,-1,0,0,0,0,0,0,2159,7,1573,0.6429
0,0,0,0,0,0,61,1396,0,0,0,1218,squad-fpp,27,27,-1,0,300.5,0,0,0,0,690.8,4,1525,0.4231
0,1,0,0,0,1,48,0,0,0,0,1433,squad,27,26,1238,0,0,0,0,1,0,2942,5,0,0.6923
0,0,19.04,0,0,5,48,0,0,0,0,1668,squad-fpp,26,26,1500,0,0,0,0,0,0,2846,2,0,0.68
0,1,0,1,0,1,60,0,0,0,0,1330,squad-fpp,29,27,1349,0,0,0,0,1,0,459.3,3,0,0.3571
0,0,0,0,0,0,71,1288,0,0,0,1470,squad-fpp,27,27,-1,0,0,0,0,0,0,19.68,1,1505,0.3462
0,0,0,0,0,0,76,0,0,0,0,1842,solo-fpp,97,92,1477,0,0,0,0,0,0,43.37,2,0,0.2292
0,0,0,0,0,0,87,0,0,0,0,1455,solo-fpp,90,89,1598,0,0,0,0,0,0,15.12,0,0,0.0449
1,3,146.2,1,0,9,23,1301,1,1,99.33,1771,squad-fpp,28,28,-1,1,5477,0,0,0,0,2054,7,1450,0.6296
0,1,0,0,0,0,63,0,0,0,0,1361,squad,28,26,1490,0,0,0,0,0,0,1358,2,0,0.4815
0,0,21.89,0,0,1,68,1082,0,0,0,1449,duo-fpp,50,46,-1,0,0,0,0,0,0,465.6,2,1507,0.3673
0,0,0,0,0,0,66,0,0,0,0,1367,duo-fpp,46,45,1500,0,0,0,0,0,0,462.7,2,0,0.4444
0,0,57.49,0,0,0,44,1064,0,0,0,1770,duo-fpp,49,48,-1,0,4050,0,0,0,0,2831,5,1521,0.7917
0,1,0,0,0,0,63,0,0,0,0,1763,squad-fpp,30,28,1480,0,311,0,0,0,0,1329,4,0,0.4483
0,0,29.4,0,0,0,50,0,0,0,0,1389,duo-fpp,49,48,1517,0,588.2,0,0,0,0,1971,4,0,0.7292
0,0,138,0,0,0,55,1101,0,0,0,1351,squad-fpp,27,26,-1,0,0,0,0,0,0,1005,3,1535,0.5769
0,0,217.6,1,0,0,20,0,1,1,10.37,1789,duo-fpp,43,42,1804,0,0,0,0,0,0,2357,3,0,0.619
0,1,210,1,0,2,22,0,2,2,17.41,1304,duo-fpp,49,46,1469,0,499.3,0,0,0,0,859.4,4,0,0.4375
0,0,161.2,1,0,0,43,0,1,1,12.38,1823,squad-fpp,26,26,1500,0,0,0,0,0,0,56.25,1,0,0.04
0,1,220.7,0,1,1,29,0,1,1,21.45,1360,duo-fpp,44,42,1543,0,0,0,0,0,0,325.3,2,0,0.4651
1,0,139.1,0,0,2,64,0,0,0,0,1394,squad-fpp,28,28,1318,0,0,0,0,0,0,378.6,7,0,0.4444
1,3,172.3,2,0,5,13,0,2,1,20.34,1364,squad,28,27,1381,0,2.629,0,0,0,0,3312,8,0,0.963
0,0,0,0,0,0,68,1016,0,0,0,1310,solo,90,83,-1,0,0,0,0,0,0,108.7,3,1503,0.2697
0,0,0,1,0,0,72,0,0,0,0,1806,duo-fpp,46,41,1510,0,3773,0,0,1,0,135.8,4,0,0.1333
0,4,118.7,0,0,7,53,1611,0,0,0,1375,squad-fpp,28,28,-1,0,0,0,0,0,0,1968,3,1564,0.6296
0,0,0,0,0,0,72,0,0,0,0,1876,duo,48,48,1500,0,0,0,0,0,0,357.4,1,0,0.2979
0,1,125.2,1,0,1,31,0,1,1,21.67,1398,squad,26,25,1439,0,101.1,0,0,0,0,2117,4,0,0.6
0,0,0,0,0,1,49,1214,0,0,0,1382,squad-fpp,28,28,-1,1,0,0,0,0,0,2346,7,1439,0.8519
